team_id,game_id,game_oe,game_de,tempo,team
61,46885,1.229511251107778,0.7563955115828372,67.47677012974617,61
61,46158,1.374041118964977,0.9386452786594363,66.26805406761687,61
61,50212,1.2918721488742304,1.0690359568005043,71.41246432087046,61
61,50245,1.2530590057987103,1.055944998734457,69.00227324978624,61
1112,46844,1.0615254392264306,1.1036111193076914,65.4140720703125,1112
1112,47937,1.1350742619092626,0.7655976823219792,67.08196483032484,1112
1112,47960,1.1877848156940838,0.7505927829562862,65.8674906646057,1112
1112,48004,0.9057956955492685,1.2259987106136963,66.4169583596469,1112
1112,48009,1.1732225253406556,1.1996475349961437,66.4303677459834,1112
1112,48030,1.2528691598803954,1.1676136998847955,63.16021453013596,1112
1112,48071,0.9197101466288737,1.1124435562506578,70.48296641798842,1112
45,47267,0.9696760665097418,0.7751827650766347,71.20343101851851,45
45,47319,0.8996049238891293,0.7329465745299446,69.83722268635536,45
45,46125,1.0140381199835624,0.9548804288399493,66.54010503827057,45
45,50164,1.0497840527510953,0.9646730964897974,71.88083917112424,45
45,47386,0.746098986126155,0.8946156374605225,67.2913105962319,45
171,47267,0.8927235492349895,1.061231292403463,70.22900483217592,171
171,47331,0.9113787362753588,1.104090585653161,70.29158575979267,171
54,47268,1.2275958507301792,0.8602586172366748,71.79004805743244,54
54,47321,1.1099049405055403,0.6617632610409812,71.69066873771801,54
54,46399,1.2194663117024775,1.0086812101140832,72.48123354742563,54
54,46148,0.9892635283663124,1.2974913219063495,70.65710667535438,54
54,50195,1.258816150888359,0.9989926285833185,69.52668272008223,54
240,47268,0.9924537025610165,1.241680585732518,71.42015515202704,240
240,46135,1.318306908711124,1.0425338425144735,71.49360497792557,240
240,50172,0.9573581510688118,1.037075093607534,67.39931904483262,240
240,50181,1.1236812413689057,0.8026764259825853,71.14352873996364,240
50,47269,0.7944045600838996,0.9110340946913894,70.86131355555555,50
50,47322,0.9179948925966167,0.9893577805742723,72.05239867922076,50
50,47349,1.023699672363776,1.0205148212554043,66.21537629040282,50
50,46159,0.8122951921600272,1.0803522108084114,70.07957253685508,50
50,50217,1.1642319634281502,1.1667214334416294,67.24195429877709,50
50,50235,1.0352545210964776,0.8610879560273283,63.917333631905876,50
174,47269,0.949220590730462,0.8106327443334878,73.33489069444444,174
174,49173,1.1678362605455688,1.1320489294137999,77.05327676103819,174
174,47335,0.9167606141187218,0.9982445938451262,73.50184663661423,174
174,49792,1.0377158402304416,0.99887592671643,74.84659290627825,174
44,47271,0.8330037983547289,0.5320663807505374,71.68098072916668,44
44,47304,1.1462122195811015,0.862152706200129,66.02235400381241,44
44,47352,0.703264838104745,0.7015847182510734,71.27891634086204,44
44,47377,0.8190889969482551,0.7541700838274237,64.53893709273406,44
44,46171,0.7238771320303402,0.6098653831254338,64.89749937336875,44
741,47271,0.6443510530431726,1.007119003731405,75.79559895833333,741
741,46108,0.7915589105394835,1.196664524377287,70.92904315066806,741
741,48014,0.8944942113061464,1.183050637000693,69.84362853445994,741
741,48036,1.0484231661475474,0.929326887659393,67.0249815094433,741
741,48051,1.0815303478473814,1.2634640312528425,74.41253325758625,741
741,48752,0.9002697266825008,1.1485823183277417,74.01364271439074,741
224,47272,1.0947928279986732,1.2124889640390344,74.96601819620253,224
224,47331,1.008804042137517,1.105927161401385,71.37359175701454,224
224,47367,1.029279365835541,1.1433371339250473,71.7644550176075,224
224,47378,1.2316533007848456,1.5830094527612129,70.56528554453124,224
224,46412,1.2059631138501616,1.4304324850529282,71.62136268877055,224
224,45915,0.9553550355080914,1.4169380125206248,72.36021354207854,224
55,47273,1.0924752837690326,0.8235531141616786,77.48269448839663,55
55,47295,0.9103837493484601,1.0583634170854412,68.3319559130846,55
55,46134,1.021597875503839,0.8457261750317169,71.94223985745457,55
55,50172,1.0253347686456158,0.9578666584903717,70.93404985007409,55
55,50182,1.025367474741256,0.8672940786371386,66.6483829068784,55
232,47273,0.823010895218946,1.2392273877031268,70.04679588607596,232
232,47335,0.9783491673635966,1.0400301455214402,67.1738362436056,232
232,46876,1.1943894046718888,1.3945929832339854,64.50466442324371,232
232,47379,0.8113948982064061,1.0249006492318586,62.3566708618348,232
232,47387,1.0935582080854636,1.2762831228358325,65.99221619096413,232
232,47408,0.7558871295263975,1.1243937233087384,66.29995632878574,232
167,47274,0.9695180947982495,0.628855805571131,73.86393169831223,167
167,49130,0.9449661834963411,1.1982552134212814,74.97040777018783,167
167,46888,1.2764195020542721,0.7564078847062509,66.71911902099653,167
161,47274,0.6582700287349419,0.9439266604301234,73.73806302742615,161
161,46102,1.298143750071594,1.2523070529013471,69.64160133787112,161
161,47333,1.0986366852784248,1.1737191103046072,71.59297102664053,161
161,47351,0.9313999262091174,0.8935675016131955,68.98700423338003,161
161,46142,0.9830039373320436,1.4373000806655463,66.9343566988011,161
161,47402,1.032721596947684,0.9786822535219724,70.91289655066426,161
220,47275,1.0198732157878827,0.760381637756565,71.5010250563063,220
220,47308,1.150788185077484,0.8550714305502809,71.31505115962243,220
220,47343,1.2659193214158273,0.9419695190066145,71.30070110436306,220
220,47398,1.107704742979834,0.9667712476297943,72.5173515800559,220
348,47275,0.858638640639315,0.9884452183732081,71.63530898085585,348
